,period,timedelta,dst,labels
24149,test_a,1006 days 05:00:00,-10,low
24150,test_a,1006 days 06:00:00,-7,low
24151,test_a,1006 days 07:00:00,-5,low
24152,test_a,1006 days 08:00:00,-2,low
24153,test_a,1006 days 09:00:00,-7,low
24154,test_a,1006 days 10:00:00,-13,low
24155,test_a,1006 days 11:00:00,-17,low
24156,test_a,1006 days 12:00:00,-13,low
24157,test_a,1006 days 13:00:00,-15,low
24158,test_a,1006 days 14:00:00,-14,low
24159,test_a,1006 days 15:00:00,-14,low
24160,test_a,1006 days 16:00:00,-11,low
24161,test_a,1006 days 17:00:00,-10,low
24162,test_a,1006 days 18:00:00,-8,low
24163,test_a,1006 days 19:00:00,-5,low
24164,test_a,1006 days 20:00:00,-2,low
24165,test_a,1006 days 21:00:00,0,low
24166,test_a,1006 days 22:00:00,3,low
24167,test_a,1006 days 23:00:00,3,low
24168,test_a,1007 days 00:00:00,6,low
24169,test_a,1007 days 01:00:00,5,low
24170,test_a,1007 days 02:00:00,5,low
24171,test_a,1007 days 03:00:00,3,low
24172,test_a,1007 days 04:00:00,-4,low
24173,test_a,1007 days 05:00:00,-3,low
24174,test_a,1007 days 06:00:00,-2,low
24175,test_a,1007 days 07:00:00,-4,low
24176,test_a,1007 days 08:00:00,-3,low
24177,test_a,1007 days 09:00:00,-4,low
24178,test_a,1007 days 10:00:00,-7,low
24179,test_a,1007 days 11:00:00,-11,low
24180,test_a,1007 days 12:00:00,-12,low
24181,test_a,1007 days 13:00:00,-8,low
24182,test_a,1007 days 14:00:00,-7,low
24183,test_a,1007 days 15:00:00,-7,low
24184,test_a,1007 days 16:00:00,-6,low
24185,test_a,1007 days 17:00:00,-5,low
24186,test_a,1007 days 18:00:00,-2,low
24187,test_a,1007 days 19:00:00,-1,low
24188,test_a,1007 days 20:00:00,-3,low
24189,test_a,1007 days 21:00:00,-2,low
24190,test_a,1007 days 22:00:00,0,low
24191,test_a,1007 days 23:00:00,2,low
24192,test_a,1008 days 00:00:00,1,low
24193,test_a,1008 days 01:00:00,-1,low
24194,test_a,1008 days 02:00:00,-6,low
24195,test_a,1008 days 03:00:00,-7,low
24196,test_a,1008 days 04:00:00,-4,low
24197,test_a,1008 days 05:00:00,-4,low
24198,test_a,1008 days 06:00:00,-8,low
24199,test_a,1008 days 07:00:00,-4,low
24200,test_a,1008 days 08:00:00,-3,low
24201,test_a,1008 days 09:00:00,0,low
24202,test_a,1008 days 10:00:00,-4,low
24203,test_a,1008 days 11:00:00,-3,low
24204,test_a,1008 days 12:00:00,0,low
24205,test_a,1008 days 13:00:00,2,low
24206,test_a,1008 days 14:00:00,3,low
24207,test_a,1008 days 15:00:00,3,low
24208,test_a,1008 days 16:00:00,2,low
24209,test_a,1008 days 17:00:00,2,low
24210,test_a,1008 days 18:00:00,5,low
24211,test_a,1008 days 19:00:00,6,low
24212,test_a,1008 days 20:00:00,2,low
24213,test_a,1008 days 21:00:00,0,low
24214,test_a,1008 days 22:00:00,0,low
24215,test_a,1008 days 23:00:00,-2,low
24216,test_a,1009 days 00:00:00,-1,low
24217,test_a,1009 days 01:00:00,-1,low
24218,test_a,1009 days 02:00:00,0,low
24219,test_a,1009 days 03:00:00,2,low
24220,test_a,1009 days 04:00:00,3,low
24221,test_a,1009 days 05:00:00,1,low
24222,test_a,1009 days 06:00:00,-1,low
24223,test_a,1009 days 07:00:00,1,low
24224,test_a,1009 days 08:00:00,4,low
24225,test_a,1009 days 09:00:00,9,low
24226,test_a,1009 days 10:00:00,10,low
24227,test_a,1009 days 11:00:00,9,low
24228,test_a,1009 days 12:00:00,9,low
24229,test_a,1009 days 13:00:00,10,low
24230,test_a,1009 days 14:00:00,10,low
24231,test_a,1009 days 15:00:00,9,low
24232,test_a,1009 days 16:00:00,8,low
24233,test_a,1009 days 17:00:00,7,low
24234,test_a,1009 days 18:00:00,9,low
24235,test_a,1009 days 19:00:00,10,low
24236,test_a,1009 days 20:00:00,8,low
24237,test_a,1009 days 21:00:00,9,low
24238,test_a,1009 days 22:00:00,11,low
24239,test_a,1009 days 23:00:00,11,low
24240,test_a,1010 days 00:00:00,7,low
24241,test_a,1010 days 01:00:00,5,low
24242,test_a,1010 days 02:00:00,5,low
24243,test_a,1010 days 03:00:00,3,low
24244,test_a,1010 days 04:00:00,3,low
24245,test_a,1010 days 05:00:00,3,low
24246,test_a,1010 days 06:00:00,7,low
24247,test_a,1010 days 07:00:00,8,low
24248,test_a,1010 days 08:00:00,8,low
24249,test_a,1010 days 09:00:00,8,low
24250,test_a,1010 days 10:00:00,8,low
24251,test_a,1010 days 11:00:00,5,low
24252,test_a,1010 days 12:00:00,6,low
24253,test_a,1010 days 13:00:00,6,low
24254,test_a,1010 days 14:00:00,5,low
24255,test_a,1010 days 15:00:00,4,low
24256,test_a,1010 days 16:00:00,7,low
24257,test_a,1010 days 17:00:00,6,low
24258,test_a,1010 days 18:00:00,7,low
24259,test_a,1010 days 19:00:00,6,low
24260,test_a,1010 days 20:00:00,4,low
24261,test_a,1010 days 21:00:00,1,low
24262,test_a,1010 days 22:00:00,-2,low
24263,test_a,1010 days 23:00:00,-3,low
24264,test_a,1011 days 00:00:00,-1,low
24265,test_a,1011 days 01:00:00,-1,low
24266,test_a,1011 days 02:00:00,2,low
24267,test_a,1011 days 03:00:00,4,low
24268,test_a,1011 days 04:00:00,5,low
24269,test_a,1011 days 05:00:00,5,low
24270,test_a,1011 days 06:00:00,4,low
24271,test_a,1011 days 07:00:00,1,low
24272,test_a,1011 days 08:00:00,-5,low
24273,test_a,1011 days 09:00:00,-2,low
24274,test_a,1011 days 10:00:00,0,low
24275,test_a,1011 days 11:00:00,0,low
24276,test_a,1011 days 12:00:00,0,low
24277,test_a,1011 days 13:00:00,1,low
24278,test_a,1011 days 14:00:00,2,low
24279,test_a,1011 days 15:00:00,2,low
24280,test_a,1011 days 16:00:00,2,low
24281,test_a,1011 days 17:00:00,3,low
24282,test_a,1011 days 18:00:00,3,low
24283,test_a,1011 days 19:00:00,3,low
24284,test_a,1011 days 20:00:00,4,low
24285,test_a,1011 days 21:00:00,4,low
24286,test_a,1011 days 22:00:00,5,low
24287,test_a,1011 days 23:00:00,4,low
24288,test_a,1012 days 00:00:00,3,low
24289,test_a,1012 days 01:00:00,3,low
24290,test_a,1012 days 02:00:00,3,low
24291,test_a,1012 days 03:00:00,4,low
24292,test_a,1012 days 04:00:00,2,low
24293,test_a,1012 days 05:00:00,2,low
24294,test_a,1012 days 06:00:00,7,low
24295,test_a,1012 days 07:00:00,9,low
24296,test_a,1012 days 08:00:00,3,low
24297,test_a,1012 days 09:00:00,3,low
24298,test_a,1012 days 10:00:00,7,low
24299,test_a,1012 days 11:00:00,18,low
24300,test_a,1012 days 12:00:00,12,low
24301,test_a,1012 days 13:00:00,7,low
24302,test_a,1012 days 14:00:00,-4,low
24303,test_a,1012 days 15:00:00,-17,low
24304,test_a,1012 days 16:00:00,-28,low
24305,test_a,1012 days 17:00:00,-42,low
24306,test_a,1012 days 18:00:00,-58,mid
24307,test_a,1012 days 19:00:00,-53,mid
24308,test_a,1012 days 20:00:00,-40,low
24309,test_a,1012 days 21:00:00,-49,low
24310,test_a,1012 days 22:00:00,-70,mid
24311,test_a,1012 days 23:00:00,-72,mid
24312,test_a,1013 days 00:00:00,-60,mid
24313,test_a,1013 days 01:00:00,-60,mid
24314,test_a,1013 days 02:00:00,-62,mid
24315,test_a,1013 days 03:00:00,-72,mid
24316,test_a,1013 days 04:00:00,-70,mid
24317,test_a,1013 days 05:00:00,-78,mid
24318,test_a,1013 days 06:00:00,-63,mid
24319,test_a,1013 days 07:00:00,-60,mid
24320,test_a,1013 days 08:00:00,-70,mid
24321,test_a,1013 days 09:00:00,-57,mid
24322,test_a,1013 days 10:00:00,-53,mid
24323,test_a,1013 days 11:00:00,-46,low
24324,test_a,1013 days 12:00:00,-42,low
24325,test_a,1013 days 13:00:00,-41,low
24326,test_a,1013 days 14:00:00,-47,low
24327,test_a,1013 days 15:00:00,-43,low
24328,test_a,1013 days 16:00:00,-41,low
24329,test_a,1013 days 17:00:00,-37,low
24330,test_a,1013 days 18:00:00,-36,low
24331,test_a,1013 days 19:00:00,-43,low
24332,test_a,1013 days 20:00:00,-38,low
24333,test_a,1013 days 21:00:00,-43,low
24334,test_a,1013 days 22:00:00,-40,low
24335,test_a,1013 days 23:00:00,-42,low
24336,test_a,1014 days 00:00:00,-42,low
24337,test_a,1014 days 01:00:00,-36,low
24338,test_a,1014 days 02:00:00,-32,low
24339,test_a,1014 days 03:00:00,-33,low
24340,test_a,1014 days 04:00:00,-36,low
24341,test_a,1014 days 05:00:00,-36,low
24342,test_a,1014 days 06:00:00,-31,low
24343,test_a,1014 days 07:00:00,-28,low
24344,test_a,1014 days 08:00:00,-24,low
24345,test_a,1014 days 09:00:00,-24,low
24346,test_a,1014 days 10:00:00,-20,low
24347,test_a,1014 days 11:00:00,-19,low
24348,test_a,1014 days 12:00:00,-19,low
24349,test_a,1014 days 13:00:00,-19,low
24350,test_a,1014 days 14:00:00,-18,low
24351,test_a,1014 days 15:00:00,-36,low
24352,test_a,1014 days 16:00:00,-37,low
24353,test_a,1014 days 17:00:00,-46,low
24354,test_a,1014 days 18:00:00,-38,low
24355,test_a,1014 days 19:00:00,-42,low
24356,test_a,1014 days 20:00:00,-47,low
24357,test_a,1014 days 21:00:00,-52,mid
24358,test_a,1014 days 22:00:00,-62,mid
24359,test_a,1014 days 23:00:00,-63,mid
24360,test_a,1015 days 00:00:00,-51,mid
24361,test_a,1015 days 01:00:00,-50,mid
24362,test_a,1015 days 02:00:00,-46,low
24363,test_a,1015 days 03:00:00,-51,mid
24364,test_a,1015 days 04:00:00,-48,low
24365,test_a,1015 days 05:00:00,-47,low
24366,test_a,1015 days 06:00:00,-39,low
24367,test_a,1015 days 07:00:00,-40,low
24368,test_a,1015 days 08:00:00,-34,low
24369,test_a,1015 days 09:00:00,-32,low
24370,test_a,1015 days 10:00:00,-33,low
24371,test_a,1015 days 11:00:00,-29,low
24372,test_a,1015 days 12:00:00,-29,low
24373,test_a,1015 days 13:00:00,-27,low
24374,test_a,1015 days 14:00:00,-28,low
24375,test_a,1015 days 15:00:00,-27,low
24376,test_a,1015 days 16:00:00,-30,low
24377,test_a,1015 days 17:00:00,-30,low
24378,test_a,1015 days 18:00:00,-27,low
24379,test_a,1015 days 19:00:00,-25,low
24380,test_a,1015 days 20:00:00,-26,low
24381,test_a,1015 days 21:00:00,-26,low
24382,test_a,1015 days 22:00:00,-24,low
24383,test_a,1015 days 23:00:00,-23,low
24384,test_a,1016 days 00:00:00,-25,low
24385,test_a,1016 days 01:00:00,-27,low
24386,test_a,1016 days 02:00:00,-26,low
24387,test_a,1016 days 03:00:00,-25,low
24388,test_a,1016 days 04:00:00,-22,low
24389,test_a,1016 days 05:00:00,-21,low
24390,test_a,1016 days 06:00:00,-30,low
24391,test_a,1016 days 07:00:00,-35,low
24392,test_a,1016 days 08:00:00,-36,low
24393,test_a,1016 days 09:00:00,-25,low
24394,test_a,1016 days 10:00:00,-24,low
24395,test_a,1016 days 11:00:00,-30,low
24396,test_a,1016 days 12:00:00,-28,low
24397,test_a,1016 days 13:00:00,-32,low
24398,test_a,1016 days 14:00:00,-35,low
24399,test_a,1016 days 15:00:00,-37,low
24400,test_a,1016 days 16:00:00,-34,low
24401,test_a,1016 days 17:00:00,-32,low
24402,test_a,1016 days 18:00:00,-29,low
24403,test_a,1016 days 19:00:00,-28,low
24404,test_a,1016 days 20:00:00,-33,low
24405,test_a,1016 days 21:00:00,-36,low
24406,test_a,1016 days 22:00:00,-34,low
24407,test_a,1016 days 23:00:00,-34,low
24408,test_a,1017 days 00:00:00,-30,low
24409,test_a,1017 days 01:00:00,-28,low
24410,test_a,1017 days 02:00:00,-27,low
24411,test_a,1017 days 03:00:00,-26,low
24412,test_a,1017 days 04:00:00,-26,low
24413,test_a,1017 days 05:00:00,-28,low
24414,test_a,1017 days 06:00:00,-26,low
24415,test_a,1017 days 07:00:00,-24,low
24416,test_a,1017 days 08:00:00,-25,low
24417,test_a,1017 days 09:00:00,-26,low
24418,test_a,1017 days 10:00:00,-27,low
24419,test_a,1017 days 11:00:00,-34,low
24420,test_a,1017 days 12:00:00,-34,low
24421,test_a,1017 days 13:00:00,-24,low
24422,test_a,1017 days 14:00:00,-22,low
24423,test_a,1017 days 15:00:00,-24,low
24424,test_a,1017 days 16:00:00,-24,low
24425,test_a,1017 days 17:00:00,-23,low
24426,test_a,1017 days 18:00:00,-26,low
24427,test_a,1017 days 19:00:00,-34,low
24428,test_a,1017 days 20:00:00,-35,low
24429,test_a,1017 days 21:00:00,-36,low
24430,test_a,1017 days 22:00:00,-37,low
24431,test_a,1017 days 23:00:00,-36,low
24432,test_a,1018 days 00:00:00,-31,low
24433,test_a,1018 days 01:00:00,-28,low
24434,test_a,1018 days 02:00:00,-28,low
24435,test_a,1018 days 03:00:00,-27,low
24436,test_a,1018 days 04:00:00,-29,low
24437,test_a,1018 days 05:00:00,-28,low
24438,test_a,1018 days 06:00:00,-23,low
24439,test_a,1018 days 07:00:00,-21,low
24440,test_a,1018 days 08:00:00,-20,low
24441,test_a,1018 days 09:00:00,-23,low
24442,test_a,1018 days 10:00:00,-22,low
24443,test_a,1018 days 11:00:00,-24,low
24444,test_a,1018 days 12:00:00,-23,low
24445,test_a,1018 days 13:00:00,-20,low
24446,test_a,1018 days 14:00:00,-14,low
24447,test_a,1018 days 15:00:00,-16,low
24448,test_a,1018 days 16:00:00,-21,low
24449,test_a,1018 days 17:00:00,-22,low
24450,test_a,1018 days 18:00:00,-28,low
24451,test_a,1018 days 19:00:00,-27,low
24452,test_a,1018 days 20:00:00,-18,low
24453,test_a,1018 days 21:00:00,-24,low
24454,test_a,1018 days 22:00:00,-25,low
24455,test_a,1018 days 23:00:00,-27,low
24456,test_a,1019 days 00:00:00,-23,low
24457,test_a,1019 days 01:00:00,-24,low
24458,test_a,1019 days 02:00:00,-22,low
24459,test_a,1019 days 03:00:00,-20,low
24460,test_a,1019 days 04:00:00,-20,low
24461,test_a,1019 days 05:00:00,-24,low
24462,test_a,1019 days 06:00:00,-23,low
24463,test_a,1019 days 07:00:00,-16,low
24464,test_a,1019 days 08:00:00,-11,low
24465,test_a,1019 days 09:00:00,-10,low
24466,test_a,1019 days 10:00:00,-11,low
24467,test_a,1019 days 11:00:00,-14,low
24468,test_a,1019 days 12:00:00,-14,low
24469,test_a,1019 days 13:00:00,-17,low
24470,test_a,1019 days 14:00:00,-18,low
24471,test_a,1019 days 15:00:00,-14,low
24472,test_a,1019 days 16:00:00,-16,low
24473,test_a,1019 days 17:00:00,-13,low
24474,test_a,1019 days 18:00:00,-10,low
24475,test_a,1019 days 19:00:00,-12,low
24476,test_a,1019 days 20:00:00,-20,low
24477,test_a,1019 days 21:00:00,-23,low
24478,test_a,1019 days 22:00:00,-27,low
24479,test_a,1019 days 23:00:00,-27,low
24480,test_a,1020 days 00:00:00,-27,low
24481,test_a,1020 days 01:00:00,-26,low
24482,test_a,1020 days 02:00:00,-21,low
24483,test_a,1020 days 03:00:00,-18,low
24484,test_a,1020 days 04:00:00,-22,low
24485,test_a,1020 days 05:00:00,-24,low
24486,test_a,1020 days 06:00:00,-20,low
24487,test_a,1020 days 07:00:00,-14,low
24488,test_a,1020 days 08:00:00,-10,low
24489,test_a,1020 days 09:00:00,-10,low
24490,test_a,1020 days 10:00:00,-12,low
24491,test_a,1020 days 11:00:00,-16,low
24492,test_a,1020 days 12:00:00,-16,low
24493,test_a,1020 days 13:00:00,-15,low
24494,test_a,1020 days 14:00:00,-12,low
24495,test_a,1020 days 15:00:00,-10,low
24496,test_a,1020 days 16:00:00,-8,low
24497,test_a,1020 days 17:00:00,-7,low
24498,test_a,1020 days 18:00:00,-8,low
24499,test_a,1020 days 19:00:00,-11,low
24500,test_a,1020 days 20:00:00,-14,low
24501,test_a,1020 days 21:00:00,-18,low
24502,test_a,1020 days 22:00:00,-18,low
24503,test_a,1020 days 23:00:00,-16,low
24504,test_a,1021 days 00:00:00,-22,low
24505,test_a,1021 days 01:00:00,-22,low
24506,test_a,1021 days 02:00:00,-23,low
24507,test_a,1021 days 03:00:00,-25,low
24508,test_a,1021 days 04:00:00,-27,low
24509,test_a,1021 days 05:00:00,-25,low
24510,test_a,1021 days 06:00:00,-27,low
24511,test_a,1021 days 07:00:00,-26,low
24512,test_a,1021 days 08:00:00,-22,low
24513,test_a,1021 days 09:00:00,-19,low
24514,test_a,1021 days 10:00:00,-15,low
24515,test_a,1021 days 11:00:00,-15,low
24516,test_a,1021 days 12:00:00,-15,low
24517,test_a,1021 days 13:00:00,-16,low
24518,test_a,1021 days 14:00:00,-17,low
24519,test_a,1021 days 15:00:00,-16,low
24520,test_a,1021 days 16:00:00,-17,low
24521,test_a,1021 days 17:00:00,-15,low
24522,test_a,1021 days 18:00:00,-16,low
24523,test_a,1021 days 19:00:00,-22,low
24524,test_a,1021 days 20:00:00,-28,low
24525,test_a,1021 days 21:00:00,-26,low
24526,test_a,1021 days 22:00:00,-17,low
24527,test_a,1021 days 23:00:00,-13,low
24528,test_a,1022 days 00:00:00,-13,low
24529,test_a,1022 days 01:00:00,-16,low
24530,test_a,1022 days 02:00:00,-17,low
24531,test_a,1022 days 03:00:00,-13,low
24532,test_a,1022 days 04:00:00,-14,low
24533,test_a,1022 days 05:00:00,-15,low
24534,test_a,1022 days 06:00:00,-14,low
24535,test_a,1022 days 07:00:00,-8,low
24536,test_a,1022 days 08:00:00,-2,low
24537,test_a,1022 days 09:00:00,-1,low
24538,test_a,1022 days 10:00:00,-1,low
24539,test_a,1022 days 11:00:00,-5,low
24540,test_a,1022 days 12:00:00,-6,low
24541,test_a,1022 days 13:00:00,-8,low
24542,test_a,1022 days 14:00:00,-9,low
24543,test_a,1022 days 15:00:00,-9,low
24544,test_a,1022 days 16:00:00,-8,low
24545,test_a,1022 days 17:00:00,-10,low
24546,test_a,1022 days 18:00:00,-10,low
24547,test_a,1022 days 19:00:00,-7,low
24548,test_a,1022 days 20:00:00,-6,low
24549,test_a,1022 days 21:00:00,0,low
24550,test_a,1022 days 22:00:00,3,low
24551,test_a,1022 days 23:00:00,3,low
24552,test_a,1023 days 00:00:00,3,low
24553,test_a,1023 days 01:00:00,-2,low
24554,test_a,1023 days 02:00:00,-13,low
24555,test_a,1023 days 03:00:00,-15,low
24556,test_a,1023 days 04:00:00,-13,low
24557,test_a,1023 days 05:00:00,-9,low
24558,test_a,1023 days 06:00:00,-7,low
24559,test_a,1023 days 07:00:00,-4,low
24560,test_a,1023 days 08:00:00,-3,low
24561,test_a,1023 days 09:00:00,-3,low
24562,test_a,1023 days 10:00:00,-2,low
24563,test_a,1023 days 11:00:00,0,low
24564,test_a,1023 days 12:00:00,-1,low
24565,test_a,1023 days 13:00:00,-3,low
24566,test_a,1023 days 14:00:00,1,low
24567,test_a,1023 days 15:00:00,-1,low
24568,test_a,1023 days 16:00:00,-8,low
24569,test_a,1023 days 17:00:00,-6,low
24570,test_a,1023 days 18:00:00,-5,low
24571,test_a,1023 days 19:00:00,-11,low
24572,test_a,1023 days 20:00:00,-16,low
24573,test_a,1023 days 21:00:00,-18,low
24574,test_a,1023 days 22:00:00,-15,low
24575,test_a,1023 days 23:00:00,-11,low
24576,test_a,1024 days 00:00:00,-10,low
24577,test_a,1024 days 01:00:00,-10,low
24578,test_a,1024 days 02:00:00,-6,low
24579,test_a,1024 days 03:00:00,-5,low
24580,test_a,1024 days 04:00:00,-5,low
24581,test_a,1024 days 05:00:00,-5,low
24582,test_a,1024 days 06:00:00,-5,low
24583,test_a,1024 days 07:00:00,-6,low
24584,test_a,1024 days 08:00:00,-3,low
24585,test_a,1024 days 09:00:00,-5,low
24586,test_a,1024 days 10:00:00,-4,low
24587,test_a,1024 days 11:00:00,-12,low
24588,test_a,1024 days 12:00:00,-19,low
24589,test_a,1024 days 13:00:00,-17,low
24590,test_a,1024 days 14:00:00,-12,low
24591,test_a,1024 days 15:00:00,-10,low
24592,test_a,1024 days 16:00:00,-14,low
24593,test_a,1024 days 17:00:00,-16,low
24594,test_a,1024 days 18:00:00,-15,low
24595,test_a,1024 days 19:00:00,-13,low
24596,test_a,1024 days 20:00:00,-12,low
24597,test_a,1024 days 21:00:00,-12,low
24598,test_a,1024 days 22:00:00,-8,low
24599,test_a,1024 days 23:00:00,-6,low
24600,test_a,1025 days 00:00:00,-3,low
24601,test_a,1025 days 01:00:00,-6,low
24602,test_a,1025 days 02:00:00,-12,low
24603,test_a,1025 days 03:00:00,-11,low
24604,test_a,1025 days 04:00:00,-11,low
24605,test_a,1025 days 05:00:00,-7,low
24606,test_a,1025 days 06:00:00,-10,low
24607,test_a,1025 days 07:00:00,-9,low
24608,test_a,1025 days 08:00:00,-5,low
24609,test_a,1025 days 09:00:00,-6,low
24610,test_a,1025 days 10:00:00,-4,low
24611,test_a,1025 days 11:00:00,-5,low
24612,test_a,1025 days 12:00:00,-8,low
24613,test_a,1025 days 13:00:00,-8,low
24614,test_a,1025 days 14:00:00,-7,low
24615,test_a,1025 days 15:00:00,-7,low
24616,test_a,1025 days 16:00:00,-6,low
24617,test_a,1025 days 17:00:00,-6,low
24618,test_a,1025 days 18:00:00,-5,low
24619,test_a,1025 days 19:00:00,-6,low
24620,test_a,1025 days 20:00:00,-11,low
24621,test_a,1025 days 21:00:00,-13,low
24622,test_a,1025 days 22:00:00,-18,low
24623,test_a,1025 days 23:00:00,-24,low
24624,test_a,1026 days 00:00:00,-24,low
24625,test_a,1026 days 01:00:00,-19,low
24626,test_a,1026 days 02:00:00,-14,low
24627,test_a,1026 days 03:00:00,-11,low
24628,test_a,1026 days 04:00:00,-9,low
24629,test_a,1026 days 05:00:00,-11,low
24630,test_a,1026 days 06:00:00,-12,low
24631,test_a,1026 days 07:00:00,-9,low
24632,test_a,1026 days 08:00:00,-5,low
24633,test_a,1026 days 09:00:00,-5,low
24634,test_a,1026 days 10:00:00,-5,low
24635,test_a,1026 days 11:00:00,-2,low
24636,test_a,1026 days 12:00:00,-1,low
24637,test_a,1026 days 13:00:00,-1,low
24638,test_a,1026 days 14:00:00,0,low
24639,test_a,1026 days 15:00:00,-1,low
24640,test_a,1026 days 16:00:00,-2,low
24641,test_a,1026 days 17:00:00,-3,low
24642,test_a,1026 days 18:00:00,-7,low
24643,test_a,1026 days 19:00:00,-10,low
24644,test_a,1026 days 20:00:00,-8,low
24645,test_a,1026 days 21:00:00,-9,low
24646,test_a,1026 days 22:00:00,-10,low
24647,test_a,1026 days 23:00:00,-10,low
24648,test_a,1027 days 00:00:00,-6,low
24649,test_a,1027 days 01:00:00,-3,low
24650,test_a,1027 days 02:00:00,-5,low
24651,test_a,1027 days 03:00:00,0,low
24652,test_a,1027 days 04:00:00,-1,low
24653,test_a,1027 days 05:00:00,-1,low
24654,test_a,1027 days 06:00:00,-2,low
24655,test_a,1027 days 07:00:00,2,low
24656,test_a,1027 days 08:00:00,4,low
24657,test_a,1027 days 09:00:00,4,low
24658,test_a,1027 days 10:00:00,4,low
24659,test_a,1027 days 11:00:00,3,low
24660,test_a,1027 days 12:00:00,2,low
24661,test_a,1027 days 13:00:00,2,low
24662,test_a,1027 days 14:00:00,1,low
24663,test_a,1027 days 15:00:00,1,low
24664,test_a,1027 days 16:00:00,1,low
24665,test_a,1027 days 17:00:00,3,low
24666,test_a,1027 days 18:00:00,8,low
24667,test_a,1027 days 19:00:00,8,low
24668,test_a,1027 days 20:00:00,9,low
24669,test_a,1027 days 21:00:00,10,low
24670,test_a,1027 days 22:00:00,9,low
